tic_id,label,file_path,period_days,duration_days,duration_hours,transit_time,depth,depth_percent,snr,bls_power,n_points_used,n_in_transit_points,n_detected_transits,odd_even_depth_difference,secondary_eclipse_depth,v_shape_score,baseline_days,period_search_min_days,period_search_max_days
201604954,planet,backend/data/lightcurves/planets/TIC_201604954.csv,0.6339603782526338,0.3,7.199999999999999,1654.438420167354,0.007676793286468531,0.7676793286468531,99.00898571150617,0.28996527123471627,19378,9007,45,0.00026665952324222975,-0.007674605629697351,0.0006383740377300384,28.436060582314894,0.5,14.218030291157447
201642601,planet,backend/data/lightcurves/planets/TIC_201642601.csv,3.1314160094840053,0.078,1.8719999999999999,1656.9911155470593,0.0109730105814001,1.09730105814001,33.44788448065909,0.028136300404002994,19439,495,9,0.0005248004799489614,-0.00032416342314744995,0.0025455423478935035,28.43612129337066,0.5,14.21806064668533
20318757,planet,backend/data/lightcurves/planets/TIC_20318757.csv,3.2842644207835336,0.054,1.296,2282.665947686219,0.0011230380083473435,0.11230380083473435,8.190902838905828,0.00021736400600859957,18524,372,8,0.00047714449060720643,-3.7747567529722303e-05,0.0003219543256911539,23.85100542258715,0.5,11.925502711293575
231663901,planet,backend/data/lightcurves/planets/TIC_231663901.csv,1.430321492922072,0.054,1.296,1326.0083471613705,0.01515045471828358,1.515045471828358,97.1461180639773,0.07198162337000964,18276,668,19,0.00031691489403340434,0.0003925593174149977,0.005787837749735569,27.88002124610125,0.5,13.940010623050625
231670397,planet,backend/data/lightcurves/planets/TIC_231670397.csv,4.088841992836453,0.201,4.824,1327.6716960216863,0.0017163264170595438,0.17163264170595438,53.43040166284656,0.001433052437642827,18277,911,7,0.0002839455766188159,3.427776253273063e-05,0.000386326541517934,27.880026094566574,0.5,13.940013047283287
261369656,planet,backend/data/lightcurves/planets/TIC_261369656.csv,5.489829458280578,0.078,1.8719999999999999,2039.1304757493344,0.0016786462701741112,0.16786462701741112,8.86680602560068,0.0003845012501563327,16149,251,4,0.0016984943098194982,0.0001435062646720775,0.0002748753681975913,20.428235655766684,0.5,10.214117827883342
295541511,planet,backend/data/lightcurves/planets/TIC_295541511.csv,0.5071290227952441,0.3,7.199999999999999,2361.990920961568,8.589041167605949e-05,0.008589041167605949,3.0143366849950146,0.00011832040841496947,19367,11431,55,3.470786682113758e-05,,4.787581921328332e-05,27.947656787810956,0.5,13.973828393905478
299799658,planet,backend/data/lightcurves/planets/TIC_299799658.csv,4.1174613374193445,0.054,1.296,1325.4205690342862,0.0003502492159506154,0.03502492159506154,7.5975282195795195,1.800844583041526e-05,18275,270,7,9.855620333021342e-05,-2.8103710497329182e-05,0.00023171794396159573,27.88031855884242,0.5,13.94015927942121
304100538,planet,backend/data/lightcurves/planets/TIC_304100538.csv,0.500028947410215,0.276,6.6240000000000006,1325.435785641407,0.0002062383611812768,0.02062383611812768,25.702372428617366,0.00022153712155588206,18275,10199,56,7.34310533645477e-05,,0.00010333471909895753,27.880398222662052,0.5,13.940199111331026
31553893,planet,backend/data/lightcurves/planets/TIC_31553893.csv,5.599212522917789,0.078,1.8719999999999999,1657.388828959244,0.0005557578009514064,0.05557578009514064,10.190195473935761,3.805348809569265e-05,17069,218,5,0.00010182544906778279,1.587576054051798e-05,0.0001128329756874269,25.126536227518955,0.5,12.563268113759477
317060587,planet,backend/data/lightcurves/planets/TIC_317060587.csv,9.146379132624894,0.105,2.52,1332.941261941924,0.0002615830922439999,0.02615830922439999,6.655821233603824,7.568334838444204e-06,18276,222,3,4.547626648077063e-05,-3.6177275370641304e-05,0.00019932129240129992,27.880047785534998,0.5,13.940023892767499
